"1";"1";"get behind the person ."
"1";"2";"move with the person ."
"2";"1";"locate person ."
"2";"2";"go to person ."
"2";"3";"repeat from step 1 ."
"3";"1";"watch the feet ."
"4";"1";"go wherever the person goes ."
"4";"2";"if called for remain out of their sight ."
"5";"1";"identify a person you wish to follow ."
"5";"2";"walk near them as they move from one place to another ."
"6";"1";"find someone ."
"6";"2";"stay near that person as they move to different locations ."
"7";"1";"pick a person to follow ."
"7";"2";"after you find a person to follow get yourself close to them ."
"7";"3";"next watch them with your eyes ."
"7";"4";"next go wherever they go ."
"7";"5";"don t let them see you unless you want to be seen ."
"8";"1";"locate the individual to follow ."
"8";"2";"keep the individual in your eyesight ."
"8";"3";"relocate yourself constantly to keep near the individual ."
"9";"1";"find someone ."
"9";"2";"follow him ."
"10";"1";"watch the person ."
"10";"2";"go where the person goes ."
"11";"1";"move next to the person to be followed ."
"11";"2";"watch the person ."
"11";"3";"move along with the person as they walk ."
"12";"1";"keep your eyes on the person ."
"12";"2";"whenever the person moves you move closely behind ."
"13";"1";"track person visually ."
"13";"2";"if person moves move after them ."
"13";"3";"if person does not move stay still ."
"14";"1";"locate person ."
"14";"2";"look at person ."
"14";"3";"if person moves move in the same direction ."
"14";"4";"keep a reasonable distance from person ."
"15";"1";"watch person ."
"15";"2";"if person moves away move in the same direction ."
"15";"3";"keep a safe distance from person ."
"16";"1";"get close to the person ."
"16";"2";"walk behind the person ."
"17";"1";"pick a person ."
"17";"2";"find their location ."
"17";"3";"walk after them everywhere ."
"18";"1";"find the person you want to follow ."
"18";"2";"see where the person is moving to ."
"18";"3";"go in the same directionas the person you are following ."
"19";"1";"find someone to follow ."
"19";"2";"go near them ."
"19";"3";"loiter until your someone moves ."
"19";"4";"repeat 2 and then step 3 ."
"19";"5";"quit ."
"20";"1";"find a person ."
"20";"2";"learn their quirks ."
"20";"3";"learn their routine ."
"20";"4";"buy spy equipment ."
"20";"5";"become invisible ."
"20";"6";"hide behind objects ."
"20";"7";"follow them wherever they go ."
"21";"1";"find a person ."
"21";"2";"learn their quirks ."
"21";"3";"learn their routine ."
"21";"4";"buy spy equipment ."
"21";"5";"become invisible ."
"21";"6";"hide behind objects ."
"21";"7";"follow them wherever they go ."
"22";"1";"find target ."
"22";"2";"shadow ."
"22";"3";"stay concealed ."
"22";"4";"persist ."
"22";"5";"observe ."
"22";"6";"react ."
"22";"7";"conclude ."
"23";"1";"find someone ."
"23";"2";"follow someone ."
"24";"1";"find someone ."
"24";"2";"follow someone ."
"25";"1";"find someone ."
"25";"2";"follow someone ."
"26";"1";"find someone ."
"26";"2";"follow someone ."
"27";"1";"choose someone to follow ."
"27";"2";"go wherever that person goes ."
"28";"1";"identify the person ."
"28";"2";"try to observe the path ."
"28";"3";"follw the person ."
"29";"1";"identify the person ."
"29";"2";"try to observe the path ."
"29";"3";"follw the person ."
"30";"1";"identify the person ."
"30";"2";"try to follow the person ."
"31";"1";"locate person ."
"31";"2";"follow behind them ."
"32";"1";"locate person ."
"32";"2";"follow behind them ."
"33";"1";"watch someone ."
"33";"2";"notice when that person moves ."
"33";"3";"follow their path ."
"33";"4";"stop before running into them ."
"33";"5";"continue watching them ."
"33";"6";"if they move again follow their path again ."
"33";"7";"repeat until given another task ."
"34";"1";"match the person step for step ."
"35";"1";"match the person step for step ."
"36";"1";"match the person step for step ."
"37";"1";"match the person step for step ."
"38";"1";"match the person step for step ."
"39";"1";"match the person step for step ."
"40";"1";"match the person step for step ."
"41";"1";"match the person step for step ."
"42";"1";"match the person step for step ."
"43";"1";"match the person step for step ."
"44";"1";"follow person ."
"45";"1";"identify the person to follow ."
"45";"2";"follow them ."
"46";"1";"follow in their footsteps ."
"47";"1";"follow in their footsteps ."
"48";"1";"pick your target ."
"48";"2";"know their quirks ."
"48";"3";"know where they go ."
"48";"4";"know if they drive a car ."
"48";"5";"choose a date to start following them ."
"48";"6";"be ready on that date ."
"48";"7";"start following them and record observations ."
"49";"1";"watching ."
"49";"2";"hiding ."
"49";"3";"peeking ."
"49";"4";"peering ."
"49";"5";"ducking ."
"49";"6";"sneaking ."
"49";"7";"trailing ."
"50";"1";"choose target ."
"50";"2";"follow that person wherever they go ."
"51";"1";"spot intended victim ."
"51";"2";"go where they are ."
"51";"3";"when the move repeat steps 2 and 3 ."
"52";"1";"do everything the other persondoes ."
