"1";"1";"go to www weather com ."
"1";"2";"enter the zipcode of the area you want to know the weather of ."
"2";"1";"open the door ."
"2";"2";"stick out the arm ."
"2";"3";"feel for temperature and rain ."
"2";"4";"look outside for rain and clouds ."
"3";"1";"go to window or door ."
"3";"2";"make sure there are no obstacles in way ."
"3";"3";"examine sky for clouds ."
"3";"4";"examine wind speed ."
"3";"5";"examine humidity and percipitation ."
"3";"6";"if any readings above or below normal there is weather ."
"4";"1";"go outside ."
"4";"2";"look at the sky ."
"5";"1";"draw curtains ."
"5";"2";"look outside at sky ."
"5";"3";"check for rain ."
"6";"1";"go outside ."
"6";"2";"feel the temperature ."
"6";"3";"look for clouds ."
"6";"4";"check for rain ."
"7";"1";"go to a window using your legs to walk there ."
"7";"2";"look outside through the window using your eyes ."
"7";"3";"decide what kind of weather is currently outside ."
"8";"1";"go to the tv ."
"8";"2";"turn the tv to the weather channel ."
"8";"3";"look for news about the weather in your area ."
"8";"4";"note any potential weather activity such as temperature changes or rain ."
"9";"1";"turn on the television ."
"9";"2";"change the channel to the weather channel ."
"9";"3";"listen to the weather being given ."
"9";"4";"make note of the important weather information in your area ."
"10";"1";"turn on tv ."
"10";"2";"go to weather channel ."
"10";"3";"watch tv ."
"11";"1";"switch television on ."
"11";"2";"switch to correct channel ."
"11";"3";"switch to text view ."
"11";"4";"move to weather page ."
"11";"5";"read weather page ."
"12";"1";"turn on the television ."
"12";"2";"change television to weather channel ."
"12";"3";"wait for weather report ."
"12";"4";"listen to report ."
"13";"1";"look out window ."
"14";"1";"walk to window ."
"14";"2";"look out the window ."
"15";"1";"look outside at the sky ."
"16";"1";"look outside at the sky ."
"17";"1";"look outside at the sky ."
"18";"1";"look outside at the sky ."
"19";"1";"look outside at the sky ."
"20";"1";"look outside at the sky ."
"21";"1";"look outside at the sky ."
"22";"1";"look outside at the sky ."
"23";"1";"look out the window ."
"24";"1";"open window ."
"24";"2";"stick hand outside ."
"24";"3";"evalutate sensations from hand ."
"24";"4";"relate sensations to weather conditions ."
"25";"1";"open window ."
"25";"2";"stick hand outside ."
"25";"3";"evalutate sensations from hand ."
"25";"4";"relate sensations to weather conditions ."
"26";"1";"turn on radio ."
"27";"1";"turn on radio ."
"27";"2";"listen to weather report ."
"28";"1";"goto information ."
"28";"2";"check for weather ."
"29";"1";"turn on the tv ."
"29";"2";"switch to the weather channel ."
"29";"3";"listen for report on weather in local area ."
"29";"4";"tunr off tv ."
"30";"1";"go outside ."
"30";"2";"look up ."
"30";"3";"observe sky ."
"30";"4";"record data ."
"30";"5";"look forward ."
"30";"6";"go inside ."
"30";"7";"analyize data ."
"31";"1";"turn on the television ."
"31";"2";"put on the weather network ."
"31";"3";"wait for weather broadcast ."
"31";"4";"turn off television ."
"32";"1";"turn on tv ."
"32";"2";"turn to weather channel ."
"32";"3";"watch until home area is mentioned ."
"32";"4";"watch weatherman discuss local weather ."
"33";"1";"weather check ."
"34";"1";"weather check ."
"35";"1";"weather check ."
"36";"1";"weather check ."
"37";"1";"weather check ."
"38";"1";"weather check ."
"39";"1";"weather check ."
"40";"1";"turn on tv ."
"40";"2";"check magazine ."
"40";"3";"look at newspaper ."
"40";"4";"check channel ."
"40";"5";"open newspaper ."
"40";"6";"open magazine ."
"40";"7";"check weather ."
"41";"1";"turn on tv ."
"41";"2";"turn to weather channel ."
"41";"3";"listen to forecast for your area ."
"41";"4";"open the door to the outside world and see what it looks like ."
"42";"1";"turn on tv ."
"42";"2";"turn to weather channel ."
"42";"3";"listen to forecast for your area ."
"42";"4";"open the door to the outside world and see what it looks like ."
"43";"1";"turn on tv ."
"43";"2";"turn to weather channel ."
"43";"3";"listen to forecast for your area ."
"43";"4";"open the door to the outside world and see what it looks like ."
"44";"1";"turn on tv ."
"44";"2";"turn to weather channel ."
"44";"3";"listen to forecast for your area ."
"44";"4";"open the door to the outside world and see what it looks like ."
"45";"1";"turn on tv ."
"45";"2";"turn to weather channel ."
"45";"3";"listen to forecast for your area ."
"45";"4";"open the door to the outside world and see what it looks like ."
"46";"1";"turn on tv ."
"46";"2";"turn to weather channel ."
"46";"3";"listen to forecast for your area ."
"46";"4";"open the door to the outside world and see what it looks like ."
"47";"1";"turn on tv ."
"47";"2";"change to weather channel ."
"48";"1";"look outside the window ."
"49";"1";"look outside the window ."
"50";"1";"open curtains ."
"50";"2";"look out window ."
"51";"1";"open curtains ."
"51";"2";"look out window ."
"52";"1";"open curtains ."
"52";"2";"look out window ."
"53";"1";"open curtains ."
"53";"2";"look out window ."
"54";"1";"open curtains ."
"54";"2";"look out window ."
"55";"1";"look outside ."
"55";"2";"check weather ."
