"1";"1";"open container ."
"1";"2";"hold container under faucet ."
"1";"3";"turn faucet on ."
"1";"4";"turn faucet off when containter is full ."
"2";"1";"get container ."
"2";"2";"hold container under tap ."
"2";"3";"open tap ."
"2";"4";"wait until container is filled ."
"2";"5";"close tap ."
"2";"6";"take container out from underneath tap ."
"3";"1";"get the container ."
"3";"2";"put the container under the source of water ."
"3";"3";"turn on the water ."
"4";"1";"get container ."
"4";"2";"put container under tap ."
"4";"3";"turn on water ."
"4";"4";"wait for container to fill up ."
"4";"5";"turn water off ."
"4";"6";"remove container ."
"5";"1";"grab water container ."
"5";"2";"put under faucet ."
"5";"3";"turn on water ."
"5";"4";"wait until container full ."
"5";"5";"turn water off ."
"5";"6";"remove container ."
"6";"1";"place water container under faucet ."
"6";"2";"let water run until container is full ."
"6";"3";"turn off water faucet ."
"6";"4";"remove container ."
"7";"1";"take container ."
"7";"2";"put in kitchen sink ."
"7";"3";"open water tap ."
"7";"4";"fill the container ."
"7";"5";"close the container ."
"8";"1";"find water container ."
"8";"2";"place water container under water faucet ."
"8";"3";"turn on faucet ."
"8";"4";"fill container with water ."
"8";"5";"turn off faucet ."
"9";"1";"get container ."
"9";"2";"put the container under a tap or water source ."
"9";"3";"turn on tap ."
"9";"4";"wait for the container fills up ."
"9";"5";"turn off the tap ."
"9";"6";"remove the container ."
"10";"1";"take the container ."
"10";"2";"put it under the tap ."
"10";"3";"turn on the tap ."
"10";"4";"switch of tap when the container is fulkl ."
"11";"1";"place container under water faucet ."
"11";"2";"let water run into container ."
"11";"3";"when container full turn off water ."
"11";"4";"remove container ."
"12";"1";"find a container for water ."
"12";"2";"move to an outside water tap ."
"12";"3";"place the container under the tap ."
"12";"4";"turn on the tap ."
"12";"5";"when the container is full turn off the tap ."
"13";"1";"get the container ."
"13";"2";"take it to the sink ."
"13";"3";"turn on the tap ."
"14";"1";"take the container to the sink ."
"14";"2";"put it under the tap ."
"14";"3";"turn on the tap ."
"14";"4";"turn off the tap when full ."
"15";"1";"place container under water faucet ."
"15";"2";"turn on water ."
"15";"3";"when container is full turn off water ."
