"1";"1";"don a security uniform ."
"1";"2";"don a weapon ."
"1";"3";"don a security badge ."
"1";"4";"arrive at the office ."
"1";"5";"remain watchful for any suspicious activity ."
"1";"6";"return home after the work day ."
"2";"1";"patrol the office at regular intervals ."
"2";"2";"observe any suspicious activity ."
"2";"3";"observe any smoke or sign of fire ."
"2";"4";"report any findings to the authorities ."
"3";"1";"walk around the office ."
"3";"2";"keep an eye out for suspicious activity ."
"3";"3";"accost anyone involved in suspicious activity ."
"4";"1";"go to front desk ."
"4";"2";"observe security monitors ."
"4";"3";"ask for id ."
"5";"1";"observe all people who enter office ."
"5";"2";"check ids of people ."
"5";"3";"watch surveilance monitors for suspicious activity ."
"5";"4";"respond to suspicious activity ."
"6";"1";"pay attention to intruders ."
"6";"2";"lock doors when necessary ."
"6";"3";"call police when necessary ."
"7";"1";"sit in security office ."
"7";"2";"watch security monitors ."
"7";"3";"eat donuts ."
"7";"4";"take a nap ."
"8";"1";"checking in ."
"8";"2";"watching camera footage ."
"8";"3";"being visible ."
"8";"4";"spyiing something suspicious ."
"8";"5";"invesitgating ."
"8";"6";"taking action ."
"8";"7";"reporting resuls ."
"9";"1";"stand in front of door ."
"9";"2";"fight criminals ."
"9";"3";"prevent theft ."
"9";"4";"ask who is entering ."
"10";"1";"lock all the door ."
"10";"2";"walk around on shift ."
"10";"3";"stay alert ."
"11";"1";"watch the door ."
"11";"2";"check the ideas of people coming in ."
"11";"3";"watch for people who don t belong ."
"11";"4";"be vigilant ."
"12";"1";"keep watch of all equiptment ."
"12";"2";"watch cctv monitors ."
"12";"3";"heck for any activity ."
"13";"1";"keep watch of all equiptment ."
"13";"2";"watch cctv monitors ."
"13";"3";"check for any activity ."
"14";"1";"keep watch of all equiptment ."
"14";"2";"watch cctv monitors ."
"14";"3";"heck for any activity ."
"15";"1";"keep watch of all equiptment ."
"15";"2";"watch cctv monitors ."
"15";"3";"check for any activity ."
"16";"1";"log all activities ."
"16";"2";"go on patrol ."
"16";"3";"answer questions ."
"16";"4";"answer the phone ."
"17";"1";"log all activities ."
"17";"2";"go on patrol ."
"17";"3";"answer questions ."
"17";"4";"answer the phone ."
"18";"1";"log all activities ."
"18";"2";"go on patrol ."
"18";"3";"answer questions ."
"18";"4";"answer the phone ."
"19";"1";"log all activities ."
"19";"2";"go on patrol ."
"19";"3";"answer questions ."
"19";"4";"answer the phone ."
"20";"1";"log all activities ."
"20";"2";"go on patrol ."
"20";"3";"answer questions ."
"20";"4";"log all activities ."
"20";"5";"go on patrol ."
"20";"6";"answer the phone ."
"20";"7";"answer questions ."
"20";"8";"answer the phone ."
"21";"1";"log all activities ."
"21";"2";"go on patrol ."
"21";"3";"answer questions ."
"21";"4";"answer the phone ."
"22";"1";"log all activities ."
"22";"2";"go on patrol ."
"22";"3";"answer questions ."
"22";"4";"answer the phone ."
"23";"1";"log all activities ."
"23";"2";"go on patrol ."
"23";"3";"answer questions ."
"23";"4";"answer the phone ."
"24";"1";"keep looking ."
"24";"2";"keep patrolling ."
"24";"3";"keep listening ."
"25";"1";"a police check ."
"25";"2";"training ."
"25";"3";"good eyes ."
"25";"4";"healthy ."
"25";"5";"lots of coffee ."
"25";"6";"a walkie talkie ."
"25";"7";"no sleep ."
"26";"1";"a police check ."
"26";"2";"training ."
"26";"3";"good eyes ."
"26";"4";"healthy ."
"26";"5";"lots of coffee ."
"26";"6";"a walkie talkie ."
"26";"7";"no sleep ."
"27";"1";"a police check ."
"27";"2";"training ."
"27";"3";"good eyes ."
"27";"4";"healthy ."
"27";"5";"lots of coffee ."
"27";"6";"a walkie talkie ."
"27";"7";"no sleep ."
"28";"1";"a police check ."
"28";"2";"training ."
"28";"3";"good eyes ."
"28";"4";"healthy ."
"28";"5";"lots of coffee ."
"28";"6";"a walkie talkie ."
"28";"7";"no sleep ."
"29";"1";"a police check ."
"29";"2";"training ."
"29";"3";"good eyes ."
"29";"4";"healthy ."
"29";"5";"lots of coffee ."
"29";"6";"a walkie talkie ."
"29";"7";"no sleep ."
"30";"1";"a police check ."
"30";"2";"training ."
"30";"3";"good eyes ."
"30";"4";"healthy ."
"30";"5";"lots of coffee ."
"30";"6";"a walkie talkie ."
"30";"7";"no sleep ."
"31";"1";"dress in uniform ."
"31";"2";"patrol the area ."
"31";"3";"call in any suspicious activity ."
