"1";"1";"reach hand for cord ."
"1";"2";"grab cord ."
"1";"3";"pull cord ."
"2";"1";"find the cord which raises and lowers the blinds ."
"2";"2";"pull the cord downward to raise the blinds ."
"3";"1";"find blinds ."
"3";"2";"find cord which raises and lowers blinds ."
"3";"3";"pull on cord to raise blinds ."
"4";"1";"locate the cord that controls the blinds ."
"4";"2";"place a hand on the cord ."
"4";"3";"pull the cord downwards ."
"5";"1";"go to window ."
"5";"2";"pull string ."
"6";"1";"move the curtains away from the window ."
"6";"2";"locate the string that raises the blinds ."
"6";"3";"pull the string ."
"6";"4";"watch the blinds rise to the desired height ."
"6";"5";"stop pulling the string ."
"6";"6";"move the curtains back ."
"7";"1";"grasp the blind cord ."
"7";"2";"pull the cord down ."
"7";"3";"pull the the cord away from the center of the window ."
"7";"4";"release the cord ."
"8";"1";"grab cord ."
"8";"2";"pull cord straight down ."
"8";"3";"release cord ."
"8";"4";"repeat until blinds are raised ."
"9";"1";"walk over to the side of the blinds with the string ."
"9";"2";"pull string until blinds are raised ."
"10";"1";"go to window ."
"10";"2";"pull down string ."
"11";"1";"go next to window ."
"11";"2";"pull blinds string ."
"12";"1";"move to the blinds ."
"12";"2";"find the blinds pull cord ."
"12";"3";"pull the pull cord to raise the blinds ."
"13";"1";"go next to window ."
"13";"2";"pull chord so that bilnds are raised ."
"14";"1";"pull cord attached to blinds down ."
"15";"1";"locate the blind cord ."
"15";"2";"pull the blind cord ."
"16";"1";"locate the blind cord ."
"16";"2";"pull the blind cord ."
"16";"3";"release the blind cord ."
"17";"1";"pull on blind cord ."
"18";"1";"find the cord ."
"18";"2";"pull the cord down ."
"18";"3";"pull the cord to the side ."
"19";"1";"take blind cord ."
"19";"2";"pull blind cord ."
"20";"1";"go to window ."
"20";"2";"pull string ."
"21";"1";"pull cord to raise the blinds ."
"22";"1";"pull cord to raise the blinds ."
"23";"1";"pull cord ."
"23";"2";"lock cord in place ."
"24";"1";"grasp the cord ."
"24";"2";"pull the cord ."
"24";"3";"latch the cord ."
"25";"1";"walk to blinds ."
"25";"2";"pull string or cord ."
"26";"1";"grasp cord ."
"26";"2";"pull cord to desired level ."
"26";"3";"pull cord to right to lock level ."
"27";"1";"goto blinds ."
"27";"2";"find raise mechanism ."
"27";"3";"adjust raise mechanism in the direction of elevation ."
"27";"4";"let go of raise mechanism ."
"28";"1";"pull cord ."
"29";"1";"pull cord ."
"30";"1";"look at blinds ."
"30";"2";"locate blind cord ."
"30";"3";"pull blind cord at an angle ."
"30";"4";"release blind cord ."
"31";"1";"open blinds ."
"31";"2";"pull cord to raise blinds ."
"32";"1";"open blinds ."
"32";"2";"pull cord to raise blinds ."
"33";"1";"pull the string to the left and down ."
"33";"2";"pull the string slightly right ."
"34";"1";"grab the blind cord ."
"34";"2";"pull ."
"35";"1";"put hand on cord ."
"35";"2";"pull cord down ."
"36";"1";"put hand on cord ."
"36";"2";"pull cord down ."
"37";"1";"walk to window ."
"37";"2";"find blind pull cord ."
"37";"3";"pull blind pull cord ."
"38";"1";"grasp blind cord ."
"38";"2";"pull cord downwards ."
"38";"3";"lock blinds into place ."
"38";"4";"release cord ."
"39";"1";"go to the window ."
"39";"2";"grab the cord to the blinds ."
"39";"3";"pull the cord ."
"40";"1";"pull down on the blinds cord until open ."
"40";"2";"pull back on cord for blinds to lock ."
"41";"1";"grasp and pull the cord ."
"41";"2";"blinds will raise ."
"42";"1";"grasp and pull the cord ."
"42";"2";"blinds will raise ."
"43";"1";"grasp and pull the cord ."
"43";"2";"blinds will raise ."
"44";"1";"grasp and pull the cord ."
"44";"2";"blinds will raise ."
"45";"1";"grasp and pull the cord ."
"45";"2";"blinds will raise ."
"46";"1";"grasp and pull the cord ."
"46";"2";"blinds will raise ."
"47";"1";"grab cord ."
"47";"2";"grab cord ."
"47";"3";"pull cord down untill blinds are at correct height ."
"47";"4";"pull cord down untill blinds are at correct height ."
"47";"5";"lock cord ."
"47";"6";"lock cord ."
"48";"1";"grab cord ."
"48";"2";"pull cord down untill blinds are at correct height ."
"48";"3";"lock cord ."
"49";"1";"grab cord ."
"49";"2";"pull cord down untill blinds are at correct height ."
"49";"3";"lock cord ."
"50";"1";"walk to the room ."
"50";"2";"walk to the blinds ."
"50";"3";"decide how high u want the blinds to go ."
"50";"4";"take the rod or the string in hands ."
"50";"5";"slowly pull ."
"50";"6";"keep pulling to desired height ."
"50";"7";"check for any mistakes ."
"51";"1";"get up ."
"51";"2";"left foot ."
"51";"3";"right foot ."
"51";"4";"find string ."
"51";"5";"pull on string ."
"51";"6";"find other string ."
"51";"7";"pull on string ."
"52";"1";"get up ."
"52";"2";"left foot ."
"52";"3";"right foot ."
"52";"4";"find string ."
"52";"5";"pull on string ."
"52";"6";"find other string ."
"52";"7";"pull on string ."
"53";"1";"get up ."
"53";"2";"left foot ."
"53";"3";"right foot ."
"53";"4";"find string ."
"53";"5";"pull on string ."
"53";"6";"find other string ."
"53";"7";"pull on string ."
