file_id	score
boil_the_milk.xml.23	0.337477479782
boil_the_milk.xml.11	0.292637826461
boil_the_milk.xml.70	0.288751441507
boil_the_milk.xml.51	0.287196173614
boil_the_milk.xml.52	0.287196173614
boil_the_milk.xml.53	0.287196173614
boil_the_milk.xml.20	0.285907467604
boil_the_milk.xml.29	0.273438326443
boil_the_milk.xml.6	0.272531955088
boil_the_milk.xml.39	0.266597703992
boil_the_milk.xml.40	0.266597703992
boil_the_milk.xml.5	0.264917922087
boil_the_milk.xml.36	0.262013025575
heat_food_on_kitchen_gas.xml.18	0.257098561151
boil_the_milk.xml.22	0.256021390477
boil_the_milk.xml.21	0.252642150048
boil_the_milk.xml.69	0.252050343056
boil_the_milk.xml.3	0.249271294144
boil_the_milk.xml.10	0.248180552841
boil_the_milk.xml.4	0.246134718561
boil_the_milk.xml.9	0.244125927953
boil_the_milk.xml.48	0.24353348116
boil_the_milk.xml.15	0.24297182224
boil_the_milk.xml.13	0.24282046208
boil_the_milk.xml.38	0.240612819781
boil_the_milk.xml.24	0.237564121049
boil_the_milk.xml.25	0.237564121049
boil_the_milk.xml.26	0.237564121049
boil_the_milk.xml.41	0.233815984334
boil_the_milk.xml.42	0.233815984334
boil_the_milk.xml.43	0.233815984334
making coffee.new.xml.89	0.231452262513
boil_the_milk.xml.60	0.230081067083
boil_the_milk.xml.61	0.230081067083
boil_the_milk.xml.65	0.228447429973
boil_the_milk.xml.66	0.228447429973
boil_the_milk.xml.67	0.228447429973
boil_the_milk.xml.7	0.226537018801
boil_the_milk.xml.30	0.225932509711
boil_the_milk.xml.31	0.225932509711
boil_the_milk.xml.32	0.225932509711
boil_the_milk.xml.33	0.225932509711
boil_the_milk.xml.34	0.225932509711
boil_the_milk.xml.35	0.225932509711
boil_the_milk.xml.54	0.223999786154
boil_the_milk.xml.55	0.223999786154
boil_the_milk.xml.56	0.223999786154
boil_the_milk.xml.57	0.223999786154
boil_the_milk.xml.58	0.223999786154
boil_the_milk.xml.59	0.223999786154
boil_the_milk.xml.19	0.222867160685
cook_pasta.xml.18	0.221351995783
heat_food_on_kitchen_gas.xml.12	0.220670342766
boil_the_milk.xml.1	0.217048354279
making coffee.new.xml.12	0.216868694704
boil_the_milk.xml.2	0.216583694015
making coffee.new.xml.77	0.215898880766
making coffee.new.xml.85	0.211414806868
boil_the_milk.xml.14	0.21016169987
heat_food_on_kitchen_gas.xml.2	0.209682293315
making scrambled eggs.new.xml.76	0.201501558824
feed_infant.xml.58	0.200449100995
feed_infant.xml.59	0.200449100995
boil_the_milk.xml.68	0.199210360764
boil_the_milk.xml.49	0.19913962903
boil_the_milk.xml.50	0.19913962903
cooking pasta.new.xml.14	0.19408522513
boil_the_milk.xml.37	0.193826740227
heat_food_on_kitchen_gas.xml.54	0.192928336751
making coffee.new.xml.49	0.192509739456
heat_food_on_kitchen_gas.xml.30	0.19220292974
feed_infant.xml.11	0.190851841053
boil_the_milk.xml.44	0.190641470081
boil_the_milk.xml.45	0.190641470081
boil_the_milk.xml.46	0.190641470081
boil_the_milk.xml.12	0.189629598123
