file_id	score
vacuum_the_carpet.xml.8	0.435023947942
vacuum_the_carpet.xml.23	0.379912075939
vacuum_the_carpet.xml.24	0.379912075939
vacuum_the_carpet.xml.11	0.379341060295
vacuum_the_carpet.xml.44	0.377622987052
vacuum_the_carpet.xml.7	0.371221639451
vacuum_the_carpet.xml.28	0.367581012513
vacuum_the_carpet.xml.43	0.361630615908
vacuum_the_carpet.xml.26	0.359909521651
vacuum_the_carpet.xml.17	0.33536135661
vacuum_the_carpet.xml.1	0.333884981298
vacuum_the_carpet.xml.18	0.32524338856
vacuum_the_carpet.xml.31	0.290536679403
vacuum_the_carpet.xml.32	0.290536679403
vacuum_the_carpet.xml.2	0.28339168607
vacuum_the_carpet.xml.12	0.282173425849
vacuum_the_carpet.xml.9	0.279807167011
vacuum_the_carpet.xml.29	0.278049305389
cleaning up a flat.new.xml.71	0.278039195463
vacuum_the_carpet.xml.13	0.274648462945
vacuum_the_carpet.xml.15	0.273833116542
vacuum_the_carpet.xml.37	0.271350678471
vacuum_the_carpet.xml.39	0.270639435864
vacuum_the_carpet.xml.25	0.270637249986
vacuum_the_carpet.xml.6	0.269415241542
vacuum_the_carpet.xml.4	0.267258464157
vacuum_the_carpet.xml.40	0.264624461208
vacuum_the_carpet.xml.41	0.264624461208
vacuum_the_carpet.xml.42	0.264624461208
vacuum_the_carpet.xml.20	0.26383372956
vacuum_the_carpet.xml.3	0.262824560604
clean_the_floor.xml.44	0.25808333895
clean_the_floor.xml.45	0.25808333895
clean_the_floor.xml.46	0.25808333895
clean_the_floor.xml.47	0.25808333895
vacuum_the_carpet.xml.16	0.257806054163
vacuum_the_carpet.xml.38	0.252441012318
cleaning up a flat.new.xml.44	0.248984164223
vacuum_the_carpet.xml.27	0.242150789111
vacuum_the_carpet.xml.22	0.239400698874
vacuum_the_carpet.xml.19	0.237798266376
cleaning up a flat.new.xml.23	0.236144412597
vacuum_the_carpet.xml.33	0.227145809375
vacuum_the_carpet.xml.34	0.227145809375
vacuum_the_carpet.xml.35	0.227145809375
vacuum_the_carpet.xml.36	0.227145809375
vacuum_the_carpet.xml.5	0.223559988133
renovating a room.new.xml.22	0.22228693646
cleaning up a flat.new.xml.54	0.2170535381
vacuum_the_carpet.xml.21	0.216806291072
cleaning up a flat.new.xml.48	0.207178088175
cleaning up a flat.new.xml.35	0.204678036486
plug_an_electric_applicance.xml.7	0.204250828107
cleaning up a flat.new.xml.21	0.204032257106
vacuum_the_carpet.xml.10	0.202110654424
cleaning up a flat.new.xml.41	0.199079122156
vacuum_the_carpet.xml.30	0.195373806233
plug_an_electric_applicance.xml.65	0.189688219789
plug_an_electric_applicance.xml.28	0.188795081984
plug_an_electric_applicance.xml.22	0.187654997831
plug_an_electric_applicance.xml.20	0.186622428667
cleaning up a flat.new.xml.98	0.184276159468
turn_on_lights.xml.47	0.181329433778
turn_on_lights.xml.48	0.181329433778
turn_on_lights.xml.49	0.181329433778
turn_on_lights.xml.50	0.181329433778
turn_on_lights.xml.51	0.181329433778
turn_on_lights.xml.52	0.181329433778
turn_on_lights.xml.53	0.181329433778
turn_on_lights.xml.54	0.181329433778
turn_on_lights.xml.55	0.181329433778
cleaning up a flat.new.xml.55	0.180218585305
renovating a room.new.xml.34	0.179740663472
plug_an_electric_applicance.xml.12	0.175958190235
cleaning up a flat.new.xml.106	0.175615173265
pick_up_dishes.xml.4	0.174461745429
renovating a room.new.xml.41	0.173113381877
plug_an_electric_applicance.xml.19	0.168051583218
clean_the_shower.xml.5	0.165708090173
plug_an_electric_applicance.xml.10	0.164011414591
cleaning up a flat.new.xml.64	0.162755861931
cleaning up a flat.new.xml.102	0.161165318396
plug_an_electric_applicance.xml.5	0.160210718061
cleaning up a flat.new.xml.29	0.159596443477
cleaning up a flat.new.xml.56	0.158731398032
plug_an_electric_applicance.xml.16	0.158555255907
clean_up_toys.xml.19	0.156250163381
clean_up.xml.11	0.154847907148
cleaning up a flat.new.xml.61	0.153655922764
charge_a_cell_phone.xml.16	0.152929639968
hang_clothes.xml.43	0.151840365302
recharge_batteries.xml.3	0.151603828499
cleaning up a flat.new.xml.53	0.150905465488
clean_a_spill.xml.2	0.150166141568
plug_an_electric_applicance.xml.13	0.150092263036
turn_on_the_computer.xml.3	0.148821344072
clean_the_shower.xml.16	0.148530196671
cleaning up a flat.new.xml.103	0.147237022355
renovating a room.new.xml.28	0.146849474985
turn_off_lights.xml.68	0.145997750697
vacuum_the_carpet.xml.14	0.145324441845
plug_an_electric_applicance.xml.26	0.144360689357
plug_an_electric_applicance.xml.27	0.144360689357
clean_up_GOOD.xml.4	0.143023697963
gather_all_scattered_toys.xml.8	0.142985999006
gather_all_scattered_toys.xml.7	0.142393476771
turn_on_the_computer.xml.72	0.141606974774
turn_on_the_computer.xml.73	0.141606974774
turn_on_the_computer.xml.74	0.141606974774
turn_on_the_computer.xml.75	0.141606974774
turn_on_the_computer.xml.76	0.141606974774
turn_on_the_computer.xml.77	0.141606974774
cleaning up a flat.new.xml.107	0.14134450582
plug_an_electric_applicance.xml.61	0.141045942476
plug_an_electric_applicance.xml.62	0.141045942476
plug_an_electric_applicance.xml.63	0.141045942476
plug_an_electric_applicance.xml.64	0.141045942476
clean_the_table.xml.29	0.141016385679
hang_clothes.xml.23	0.139399294044
renovating a room.new.xml.20	0.139269599726
plug_an_electric_applicance.xml.3	0.139151436214
plug_an_electric_applicance.xml.9	0.138107718934
turn_off_lights.xml.73	0.138076416237
turn_off_lights.xml.74	0.138076416237
hang_clothes.xml.30	0.137758865697
turn_tv_on.xml.55	0.137125032023
plug_an_electric_applicance.xml.2	0.137036251223
plug_an_electric_applicance.xml.48	0.13686222761
plug_an_electric_applicance.xml.49	0.13686222761
plug_an_electric_applicance.xml.50	0.13686222761
plug_an_electric_applicance.xml.51	0.13686222761
plug_an_electric_applicance.xml.52	0.13686222761
plug_an_electric_applicance.xml.53	0.13686222761
throw_an_object.xml.55	0.136622471106
