file_id	score
checking in at an airport.new.xml.10	0.383473923201
flying in an airplane.new.xml.48	0.3542693733
checking in at an airport.new.xml.68	0.334249243994
checking in at an airport.new.xml.50	0.306011752876
check_in_at_airport_GOOD.xml.2	0.28786351283
flying in an airplane.new.xml.17	0.281110066631
flying in an airplane.new.xml.47	0.28073619158
flying in an airplane.new.xml.65	0.275189837708
flying in an airplane.new.xml.42	0.274169250831
flying in an airplane.new.xml.39	0.265108750348
fly_GOOD.xml.19	0.265092043342
flying in an airplane.new.xml.60	0.257984990093
checking in at an airport.new.xml.22	0.25750867684
flying in an airplane.new.xml.44	0.2558964927
flying in an airplane.new.xml.80	0.25463699127
checking in at an airport.new.xml.4	0.252642830495
fly_GOOD.xml.8	0.249703006139
fly_GOOD.xml.5	0.246157655286
flying in an airplane.new.xml.13	0.246154029785
flying in an airplane.new.xml.72	0.246138189941
flying in an airplane.new.xml.26	0.245748573051
checking in at an airport.new.xml.72	0.24387834806
fly_GOOD.xml.11	0.240558051819
flying in an airplane.new.xml.12	0.240164240789
flying in an airplane.new.xml.35	0.240041293717
flying in an airplane.new.xml.22	0.239978807508
checking in at an airport.new.xml.56	0.239555235876
flying in an airplane.new.xml.34	0.235826220667
checking in at an airport.new.xml.12	0.234080428003
checking in at an airport.new.xml.49	0.233924973948
checking in at an airport.new.xml.100	0.231706775741
flying in an airplane.new.xml.27	0.230577954633
fyling in an airplane.new.xml.9	0.230156637418
fyling in an airplane.pilot.xml.9	0.230156637418
flying in an airplane.new.xml.63	0.230136262641
flying in an airplane.new.xml.76	0.227251855815
checking in at an airport.new.xml.80	0.226503341985
check_in_at_airport_GOOD.xml.20	0.225724224828
fly_GOOD.xml.15	0.225072931006
flying in an airplane.new.xml.57	0.223733928538
flying in an airplane.new.xml.91	0.223313255559
flying in an airplane.new.xml.97	0.221607484849
fyling in an airplane.new.xml.11	0.220428022885
fyling in an airplane.pilot.xml.11	0.220428022885
flying in an airplane.new.xml.0	0.21792547892
flying in an airplane.new.xml.71	0.214436316237
checking in at an airport.new.xml.31	0.214118767168
check_in_at_airport_GOOD.xml.11	0.211591081748
checking in at an airport.new.xml.78	0.211537635266
checking in at an airport.new.xml.16	0.211424855466
checking in at an airport.new.xml.98	0.210685049056
checking in at an airport.new.xml.9	0.210626276051
checking in at an airport.new.xml.32	0.210381355655
flying in an airplane.new.xml.8	0.209678381018
check_in_at_airport_GOOD.xml.21	0.209587462849
checking in at an airport.new.xml.38	0.209442156764
checking in at an airport.new.xml.41	0.205323222821
fyling in an airplane.new.xml.6	0.204605628095
fyling in an airplane.pilot.xml.6	0.204605628095
flying in an airplane.new.xml.96	0.203837994787
fyling in an airplane.new.xml.3	0.203512458036
fyling in an airplane.pilot.xml.3	0.203512458036
flying in an airplane.new.xml.32	0.202923076149
flying in an airplane.new.xml.1	0.202865687035
fly_GOOD.xml.7	0.202255265215
flying in an airplane.new.xml.6	0.201539255372
flying in an airplane.new.xml.88	0.200356442774
fyling in an airplane.new.xml.7	0.198155065875
fyling in an airplane.pilot.xml.7	0.198155065875
flying in an airplane.new.xml.85	0.197346919191
flying in an airplane.new.xml.20	0.196607356263
checking in at an airport.new.xml.18	0.196289752094
flying in an airplane.new.xml.98	0.195988049341
flying in an airplane.new.xml.93	0.19564284667
flying in an airplane.new.xml.31	0.195603279169
check_in_at_airport_GOOD.xml.10	0.191924905088
checking in at an airport.new.xml.8	0.190898903186
checking in at an airport.new.xml.92	0.190876668513
flying in an airplane.new.xml.28	0.189438579226
flying in an airplane.new.xml.5	0.186403257256
check_in_at_airport_GOOD.xml.9	0.186229910309
flying in an airplane.new.xml.45	0.185938818396
fly_GOOD.xml.3	0.185627599873
fyling in an airplane.new.xml.5	0.182846593427
fyling in an airplane.pilot.xml.5	0.182846593427
flying in an airplane.new.xml.82	0.182191675487
flying in an airplane.new.xml.66	0.181689771358
fyling in an airplane.new.xml.10	0.179355760788
fyling in an airplane.pilot.xml.10	0.179355760788
checking in at an airport.new.xml.58	0.178520247974
flying in an airplane.new.xml.73	0.177850069635
flying in an airplane.new.xml.46	0.177320530036
flying in an airplane.new.xml.74	0.177156829259
checking in at an airport.new.xml.71	0.177068032647
checking in at an airport.new.xml.51	0.176768235692
checking in at an airport.new.xml.88	0.176627065245
checking in at an airport.new.xml.26	0.176586005829
checking in at an airport.new.xml.1	0.176544595254
checking in at an airport.new.xml.46	0.175729824243
checking in at an airport.new.xml.67	0.172902593494
check_in_at_airport_GOOD.xml.12	0.172275912045
flying in an airplane.new.xml.14	0.172066246545
checking in at an airport.new.xml.14	0.171876469834
check_in_at_airport_GOOD.xml.1	0.171252931015
checking in at an airport.new.xml.73	0.171052306731
flying in an airplane.new.xml.86	0.169954513459
flying in an airplane.new.xml.94	0.169854824721
fly_GOOD.xml.6	0.168881176746
flying in an airplane.new.xml.90	0.166096634407
checking in at an airport.new.xml.52	0.165031880588
fly_GOOD.xml.17	0.164450677915
checking in at an airport.new.xml.48	0.16369841975
checking in at an airport.new.xml.85	0.163145433392
checking in at an airport.new.xml.33	0.162976751043
flying in an airplane.new.xml.29	0.16259282452
flying in an airplane.new.xml.58	0.162520562534
flying in an airplane.new.xml.55	0.16228932509
checking in at an airport.new.xml.36	0.159830860802
checking in at an airport.new.xml.55	0.158510596988
checking in at an airport.new.xml.82	0.157252496147
checking in at an airport.new.xml.28	0.156762259963
flying in an airplane.new.xml.75	0.155983127266
checking in at an airport.new.xml.47	0.155888734842
flying in an airplane.new.xml.51	0.155417957226
fly_GOOD.xml.21	0.155281739772
flying in an airplane.new.xml.79	0.155182806147
taking the underground.new.xml.96	0.155048882757
flying in an airplane.new.xml.37	0.153700468216
checking in at an airport.new.xml.0	0.153586331444
checking in at an airport.new.xml.43	0.153389573331
fly_GOOD.xml.9	0.153339198084
flying in an airplane.new.xml.67	0.153283610834
heat_food_on_kitchen_gas.xml.6	0.152339249563
checking in at an airport.new.xml.77	0.152187982375
checking in at an airport.new.xml.3	0.15200254959
check_in_at_airport_GOOD.xml.6	0.151707562827
going on a train.new.xml.35	0.151673184763
checking in at an airport.new.xml.25	0.151565420938
flying in an airplane.new.xml.52	0.150363673877
checking in at an airport.new.xml.89	0.150261452178
fly_GOOD.xml.22	0.149793074181
checking in at an airport.new.xml.94	0.149675106699
flying in an airplane.new.xml.25	0.149111149421
flying in an airplane.new.xml.62	0.148649024149
checking in at an airport.new.xml.2	0.148177443642
checking in at an airport.new.xml.87	0.147919978418
flying in an airplane.new.xml.99	0.146141395852
flying in an airplane.new.xml.7	0.14555453005
fly_GOOD.xml.1	0.145092133828
checking in at an airport.new.xml.37	0.144954823722
taking the underground.new.xml.43	0.144676341333
checking in at an airport.new.xml.84	0.144437269646
checking in at an airport.new.xml.34	0.14257848822
flying in an airplane.new.xml.54	0.141758125313
check_in_at_airport_GOOD.xml.7	0.140738209987
checking in at an airport.new.xml.23	0.140485457205
flying in an airplane.new.xml.36	0.138591471641
flying in an airplane.new.xml.43	0.138568679906
checking in at an airport.new.xml.21	0.13802269214
fly_GOOD.xml.2	0.136922158753
checking in at an airport.new.xml.19	0.136578853202
take_train_flitered.xml.14	0.136269075084
checking in at an airport.new.xml.20	0.135693525976
flying in an airplane.new.xml.49	0.135539182454
checking in at an airport.new.xml.45	0.13542910805
checking in at an airport.new.xml.86	0.135335580109
checking in at an airport.new.xml.65	0.135222050734
flying in an airplane.new.xml.59	0.13271969523
going to the dentist.new.xml.19	0.132572653823
fyling in an airplane.new.xml.2	0.130638665364
fyling in an airplane.pilot.xml.2	0.130638665364
check_in_at_airport_GOOD.xml.22	0.129909559826
taking the underground.new.xml.13	0.128784904274
taking the underground.new.xml.47	0.12877168206
fyling in an airplane.new.xml.4	0.128629481805
fyling in an airplane.pilot.xml.4	0.128629481805
checking in at an airport.new.xml.35	0.128282464721
check_in_at_airport_GOOD.xml.14	0.127433277309
eat_in_fast_food_restaurant_GOOD.xml.1	0.127195600656
going to the theater.new.xml.34	0.124680171394
checking in at an airport.new.xml.40	0.124113241583
checking in at an airport.new.xml.97	0.123534152636
heat_food_on_kitchen_gas.xml.8	0.123082288459
heat_food_on_kitchen_gas.xml.9	0.123082288459
checking in at an airport.new.xml.15	0.122146211124
checking in at an airport.new.xml.17	0.121867576612
check_in_at_airport_GOOD.xml.17	0.121457226409
make_a_flight_reservation.xml.12	0.121451251693
going to the theater.new.xml.12	0.121442481554
make_a_list.xml.5	0.119610985544
going on a train.new.xml.27	0.119382273198
going on a train.new.xml.0	0.118956132201
flying in an airplane.new.xml.40	0.118302736984
taking the underground.new.xml.93	0.11714523571
check_in_at_airport_GOOD.xml.15	0.116769684762
find_an_object.xml.4	0.116081899358
borrowing a book from the library.new.xml.19	0.115665543659
