file_id	score
going on a train.new.xml.96	0.264716212649
taking the underground.new.xml.91	0.259025688447
going on a train.new.xml.45	0.254552559267
going on a train.new.xml.88	0.244669020996
taking the underground.new.xml.36	0.240406291317
going on a train.new.xml.39	0.239496844086
taking the underground.new.xml.65	0.237724154029
take_train_flitered.xml.2	0.23608483467
going on a train.new.xml.89	0.234713113226
taking the underground.new.xml.43	0.233487407551
going on a train.new.xml.37	0.232721341678
going on a train.new.xml.22	0.231679241732
taking the underground.new.xml.18	0.23131045487
going on a train.new.xml.5	0.230295315192
taking the underground.new.xml.19	0.230251165139
taking the underground.new.xml.97	0.229324829788
going on a train.new.xml.72	0.227271011744
taking the underground.new.xml.64	0.225549207505
going on a train.new.xml.15	0.225511655761
going on a train.new.xml.58	0.22508883081
taking the underground.new.xml.69	0.225066126417
taking the underground.new.xml.84	0.218071771075
taking the underground.new.xml.38	0.217925570937
going on a train.new.xml.52	0.217873199359
going on a train.new.xml.68	0.216187174086
taking the underground.new.xml.48	0.216097628502
going on a train.new.xml.49	0.215887425755
going on a train.new.xml.19	0.215568423869
taking the underground.new.xml.4	0.215202678535
going on a train.new.xml.33	0.215161416476
going on a train.new.xml.10	0.213103897955
taking the underground.new.xml.31	0.21272965534
taking the underground.new.xml.6	0.212277413696
going on a train.new.xml.30	0.211202346767
going on a train.new.xml.32	0.209799645141
taking the underground.new.xml.10	0.209632907722
going on a train.new.xml.60	0.209473829393
taking the underground.new.xml.13	0.209393650482
taking the underground.new.xml.33	0.209212500596
going on a train.new.xml.57	0.206793014495
going on a train.new.xml.4	0.206483601196
taking the underground.new.xml.47	0.206361372607
going on a train.new.xml.0	0.206045072469
going on a train.new.xml.29	0.206009869599
taking the underground.new.xml.70	0.205472674074
going on a train.new.xml.90	0.205199335449
going on a train.new.xml.48	0.204735489098
taking the underground.new.xml.40	0.203995249335
take_train_flitered.xml.19	0.203477448506
going on a train.new.xml.74	0.203440315434
going on a train.new.xml.7	0.20167126606
going on a train.new.xml.86	0.201659868125
taking the underground.new.xml.7	0.199991892041
taking the underground.new.xml.37	0.199310893311
going on a train.new.xml.16	0.19929047974
taking the underground.new.xml.20	0.199048824456
taking the underground.new.xml.56	0.197421193461
taking the underground.new.xml.29	0.196195331399
going on a train.new.xml.26	0.195450741901
going on a train.new.xml.76	0.195215516641
taking the underground.new.xml.85	0.195201630708
taking the underground.new.xml.28	0.194572060212
going on a train.new.xml.50	0.194526509781
taking the underground.new.xml.89	0.193268267611
take_train_flitered.xml.8	0.193242716497
going on a train.new.xml.67	0.192481790008
going on a train.new.xml.79	0.191752865809
going on a train.new.xml.61	0.1917444585
going on a train.new.xml.38	0.191136290145
going on a train.new.xml.13	0.190928289234
taking the underground.new.xml.74	0.190801163385
going on a train.new.xml.21	0.190427766336
take_train_flitered.xml.10	0.189922633053
taking the underground.new.xml.87	0.189654359237
going on a train.new.xml.98	0.189587899587
going on a train.new.xml.41	0.189456024111
taking the underground.new.xml.78	0.189207034309
taking the underground.new.xml.79	0.189207034309
going on a train.new.xml.20	0.189137951623
going on a train.new.xml.92	0.187832989059
taking the underground.new.xml.76	0.187362443956
going on a train.new.xml.28	0.187195390805
taking the underground.new.xml.32	0.187184138662
going on a train.new.xml.40	0.186825526826
taking the underground.new.xml.59	0.186604319853
going on a train.new.xml.42	0.185738925507
going on a train.new.xml.55	0.184711260938
taking the underground.new.xml.99	0.184643215198
taking the underground.new.xml.25	0.18398099351
taking the underground.new.xml.1	0.183914735124
going on a train.new.xml.85	0.183827988617
going on a train.new.xml.27	0.183562898317
taking the underground.new.xml.9	0.183504773488
going on a train.new.xml.91	0.183318388227
taking the underground.new.xml.42	0.183262569004
take_train_flitered.xml.14	0.182837573003
taking the underground.new.xml.35	0.182314662078
going on a train.new.xml.31	0.181827151178
going on a train.new.xml.1	0.180518937146
going on a train.new.xml.83	0.180449570487
taking the underground.new.xml.49	0.179802779999
taking the underground.new.xml.83	0.179703879514
taking the underground.new.xml.96	0.179454258324
going on a train.new.xml.9	0.178816801266
taking the underground.new.xml.60	0.177928400666
taking the underground.new.xml.80	0.176768130697
take_train_flitered.xml.4	0.174863345812
going on a train.new.xml.54	0.173407967518
going on a train.new.xml.63	0.173258662723
going on a train.new.xml.51	0.172693191399
take_train_flitered.xml.6	0.172296628518
taking the underground.new.xml.46	0.171064628607
taking the underground.new.xml.30	0.171030434288
taking the underground.new.xml.44	0.169252721295
take_train_flitered.xml.9	0.168626207244
going on a train.new.xml.6	0.168542615267
going on a train.new.xml.44	0.168278314162
taking the underground.new.xml.73	0.168037542545
going on a train.new.xml.80	0.167537850605
taking the underground.new.xml.22	0.166378746517
going on a train.new.xml.53	0.166190422085
going on a train.new.xml.99	0.165223387857
going on a train.new.xml.14	0.164819054154
going on a train.new.xml.25	0.164678362338
taking the underground.new.xml.93	0.163803827891
taking the underground.new.xml.50	0.163719597572
going on a train.new.xml.81	0.163446994812
taking the underground.new.xml.66	0.163335105735
going on a train.new.xml.56	0.162659693468
going on a train.new.xml.95	0.161369155769
taking the underground.new.xml.16	0.160997182975
going on a train.new.xml.97	0.160806348753
taking the underground.new.xml.77	0.160578060392
going on a train.new.xml.75	0.160285099004
take_train_flitered.xml.15	0.160132793519
going on a train.new.xml.2	0.159701329047
going on a train.new.xml.77	0.158780749808
taking the underground.new.xml.57	0.156011707929
going on a train.new.xml.70	0.154171843233
going on a train.new.xml.82	0.154091567246
going on a train.new.xml.47	0.153236637949
going on a train.new.xml.62	0.152989928349
going on a train.new.xml.66	0.152303136601
taking the underground.new.xml.100	0.151436472973
going on a train.new.xml.18	0.151212725353
taking the underground.new.xml.90	0.150380614094
taking the underground.new.xml.53	0.15017823211
riding on a bus.new.xml.75	0.149148158679
going on a train.new.xml.93	0.148358066105
taking the underground.new.xml.45	0.147248255557
riding on a bus.new.xml.2	0.147166611497
taking the underground.new.xml.58	0.146979027295
