file_id	score
playing tennis.new.xml.7	0.27676161608
playing tennis.new.xml.15	0.242364882264
playing tennis.new.xml.50	0.240670982212
playing tennis.new.xml.78	0.237993036786
playing tennis.new.xml.85	0.234853182925
playing tennis.new.xml.70	0.233735675103
playing tennis.new.xml.2	0.230035664777
playing tennis.new.xml.49	0.229783684482
playing tennis.new.xml.41	0.229721554665
playing tennis.new.xml.57	0.22969785242
playing tennis.new.xml.12	0.228244744476
playing tennis.new.xml.18	0.227585241573
playing tennis.new.xml.44	0.22685456305
playing tennis.new.xml.9	0.226692499055
playing tennis.new.xml.76	0.225094580159
playing tennis.new.xml.1	0.223733628746
playing tennis.new.xml.83	0.222091691399
playing tennis.new.xml.23	0.221596176292
playing tennis.new.xml.81	0.219605286467
playing tennis.new.xml.73	0.217158924144
playing tennis.new.xml.71	0.216296902393
playing tennis.new.xml.19	0.215317975955
playing tennis.new.xml.95	0.214384035364
playing tennis.new.xml.91	0.211272369382
playing tennis.new.xml.98	0.209338040757
playing tennis.new.xml.79	0.208611714161
going bowling.new.xml.25	0.208404085139
playing tennis.new.xml.43	0.206924313506
playing tennis.new.xml.42	0.205936909481
playing tennis.new.xml.16	0.204984712261
playing tennis.new.xml.36	0.203246377992
playing tennis.new.xml.25	0.200159023304
playing tennis.new.xml.35	0.198066023676
playing tennis.new.xml.4	0.197494379187
playing tennis.new.xml.82	0.195848761294
playing tennis.new.xml.56	0.195830938043
playing tennis.new.xml.53	0.19499806795
playing tennis.new.xml.26	0.194166872584
playing tennis.new.xml.14	0.192534619263
playing tennis.new.xml.55	0.18933032229
playing tennis.new.xml.54	0.186372483432
playing tennis.new.xml.97	0.185065809718
playing tennis.new.xml.47	0.183417939918
playing tennis.new.xml.63	0.182976787958
playing tennis.new.xml.62	0.181657733729
playing tennis.new.xml.67	0.180926162502
playing tennis.new.xml.52	0.180377139792
playing tennis.new.xml.21	0.179464110504
playing tennis.new.xml.45	0.178656271793
playing tennis.new.xml.74	0.176481540422
playing tennis.new.xml.40	0.174141785116
turn_the_air_conditioner_off.xml.28	0.1688789694
playing tennis.new.xml.69	0.167883359342
playing tennis.new.xml.61	0.166229398964
playing tennis.new.xml.86	0.165964702979
playing tennis.new.xml.60	0.165439793119
playing tennis.new.xml.72	0.16351715333
playing tennis.new.xml.68	0.163275765853
playing tennis.new.xml.94	0.162054293585
playing tennis.new.xml.6	0.159298308861
playing tennis.new.xml.48	0.157440224151
gather_all_scattered_toys.xml.2	0.157115961144
playing tennis.new.xml.29	0.156005670053
playing tennis.new.xml.84	0.155412552963
turn_the_air_conditioner_on.xml.31	0.153941026588
playing tennis.new.xml.38	0.15334502022
playing tennis.new.xml.93	0.152937835936
playing tennis.new.xml.99	0.151662049395
kick_a_ball.xml.21	0.148366183672
playing tennis.new.xml.30	0.148228152875
playing tennis.new.xml.13	0.148031098839
playing tennis.new.xml.87	0.147137291977
clean_up_toys.xml.9	0.146445409845
kick_a_ball.xml.13	0.146140796715
playing tennis.new.xml.80	0.145739236085
turn_the_air_conditioner_on.xml.3	0.14405345329
playing tennis.new.xml.10	0.143004789611
playing tennis.new.xml.3	0.142917151328
driving_lesson_GOOD.xml.19	0.13965476255
playing tennis.new.xml.66	0.139498181218
playing tennis.new.xml.33	0.139095137614
playing tennis.new.xml.100	0.138858934633
playing tennis.new.xml.89	0.138586550655
playing tennis.new.xml.28	0.137375655092
turn_off_lights.xml.9	0.136131194031
going bowling.new.xml.72	0.133661783018
kick_a_ball.xml.39	0.133647234418
kick_a_ball.xml.40	0.133647234418
kick_a_ball.xml.41	0.133647234418
playing tennis.new.xml.64	0.133017784214
recharge_batteries.xml.33	0.131391524586
playing tennis.new.xml.5	0.130254298237
going bowling.new.xml.56	0.127221676765
playing tennis.new.xml.31	0.126260141083
playing tennis.new.xml.32	0.125639977296
playing tennis.new.xml.20	0.123562319876
having a barbecue.new.xml.54	0.122277781728
turn_the_air_conditioner_off.xml.20	0.121025284451
pick_up_dishes.xml.26	0.120862265226
playing tennis.new.xml.37	0.120732863139
playing tennis.new.xml.88	0.119607721601
playing tennis.new.xml.11	0.119352787033
playing tennis.new.xml.24	0.117757333928
secure_the_perimeter_of_the_house.xml.15	0.117231240005
secure_the_perimeter_of_the_house.xml.16	0.117231240005
going bowling.new.xml.85	0.115009655804
ironing laundry.new.xml.13	0.114921774102
access_the_internet.xml.47	0.114393238609
access_the_internet.xml.48	0.114393238609
access_the_internet.xml.49	0.114393238609
access_the_internet.xml.50	0.114393238609
access_the_internet.xml.51	0.114393238609
access_the_internet.xml.52	0.114393238609
going bowling.new.xml.52	0.113680728471
playing tennis.new.xml.65	0.113515575474
entertain_children.xml.16	0.11346437122
kick_a_ball.xml.35	0.113285791363
kick_a_ball.xml.36	0.113285791363
kick_a_ball.xml.37	0.113285791363
kick_a_ball.xml.38	0.113285791363
playing tennis.new.xml.8	0.112662951125
kick_a_ball.xml.44	0.112398942563
playing tennis.new.xml.58	0.112318675585
playing tennis.new.xml.27	0.111955583973
kick_a_ball.xml.43	0.111903125363
setup_presentation_equipment.xml.15	0.111809458841
playing tennis.new.xml.46	0.111088750145
recharge_batteries.xml.52	0.109536497476
cleaning up a flat.new.xml.29	0.108004270808
turn_the_air_conditioner_on.xml.48	0.107748706618
turn_the_air_conditioner_on.xml.49	0.107748706618
going bowling.new.xml.2	0.10714199895
making_omelette.xml.2	0.106445005916
serve_a_meal.xml.32	0.105922733423
playing tennis.new.xml.39	0.10558634488
sewing a button.new.xml.40	0.10528337352
kick_a_ball.xml.3	0.104432659933
getting a hair cut.new.xml.75	0.104156625428
playing tennis.new.xml.51	0.104076458815
kick_a_ball.xml.29	0.103367069298
going bowling.new.xml.71	0.102789852693
replace_batteries_in_the_toy.xml.33	0.102733746641
sewing a button.new.xml.57	0.102189989788
close_the_blinds.xml.37	0.101669046211
playing tennis.new.xml.96	0.101501393306
entertain_children.xml.2	0.101203308429
ordering a pizza.new.xml.75	0.101034127528
playing tennis.new.xml.90	0.100700780027
help_someone_carry_something.xml.7	0.100614377248
vacuum_the_carpet.xml.5	0.100503489676
going to the theater.new.xml.31	0.0997163069904
going bowling.new.xml.84	0.0995171590413
turn_the_heat_on.xml.15	0.098590155432
ordering a pizza.new.xml.62	0.0983860033933
kick_a_ball.xml.5	0.0981085861024
going bowling.new.xml.23	0.0980368101143
making scrambled eggs.new.xml.73	0.0977957306614
going bowling.new.xml.96	0.0977766215394
kick_a_ball.xml.30	0.0974859931799
kick_a_ball.xml.1	0.0974602303048
kick_a_ball.xml.12	0.0966319143769
take_a_photograph.xml.6	0.096573486135
going bowling.new.xml.90	0.0965426759012
gather_all_scattered_toys.xml.8	0.0963564412858
iron_filtered.xml.16	0.0960739149038
close_the_curtains.xml.7	0.0957256901658
gather_all_scattered_toys.xml.29	0.0950391618544
gather_all_scattered_toys.xml.30	0.0950391618544
sewing a button.new.xml.6	0.0947103730544
ironing laundry.new.xml.26	0.0945147865387
teach_a_song_to_a_child.xml.20	0.0943941001831
going to a funeral.new.xml.20	0.0942844251339
follow_someone_around.xml.12	0.0941734110336
making scrambled eggs.new.xml.11	0.0941660913226
kick_a_ball.xml.31	0.0935994895635
clean_up_toys.xml.7	0.0935299189182
assist_person_in_standing_up.xml.18	0.0924054931522
playing tennis.new.xml.22	0.0916444919302
going bowling.new.xml.18	0.0916065127702
calm_an_infant.xml.19	0.0915236253622
going bowling.new.xml.57	0.0914727874056
repairing a flat bicycle tire.new.xml.72	0.0907140499393
kick_a_ball.xml.14	0.0902061160806
clean_up.xml.2	0.0896504957266
follow_someone_around.xml.6	0.0891613445977
washing dishes.new.xml.35	0.089087719909
find_a_person.xml.6	0.0889769301987
going bowling.new.xml.97	0.0883021721655
going to the theater.new.xml.67	0.0882033433189
playing tennis.new.xml.92	0.0880443341225
clean_up_toys.xml.55	0.0877892008909
clean_up_toys.xml.56	0.0877892008909
clean_up_toys.xml.57	0.0877892008909
making_omelette.xml.1	0.087765793267
turn_off_lights.xml.81	0.0875345632326
turn_off_lights.xml.82	0.0875345632326
turn_off_lights.xml.83	0.0875345632326
going bowling.new.xml.91	0.0874341304019
going bowling.new.xml.3	0.0873919748524
going bowling.new.xml.9	0.0870875425406
taking a driving lesson.new.xml.76	0.0869967271068
follow_someone_around.xml.48	0.0868219451677
driving_lesson_GOOD.xml.13	0.0866096714927
changing batteries in an alarm clock.new.xml.64	0.0860280247396
close_the_curtains.xml.43	0.0858476367431
repairing a flat bicycle tire.new.xml.19	0.0857199779624
calm_an_infant.xml.17	0.0856702356403
calm_an_infant.xml.18	0.0856702356403
repairing a flat bicycle tire.new.xml.97	0.085231756204
turn_music_system_on.xml.53	0.0852062168572
turn_music_system_on.xml.54	0.0852062168572
kick_a_ball.xml.6	0.0851610340615
going bowling.new.xml.78	0.0851608495684
planting a tree.new.xml.54	0.0847703112216
cook_scrambled_eggs_GOOD.xml.21	0.0845978881774
turn_the_air_conditioner_off.xml.46	0.0844684909769
washing one's hair.new.xml.56	0.0835835816861
give_a_message_to_someone_over_the_phone.xml.25	0.0832989812489
sweep_floor.xml.12	0.0832368236296
place_ladder_near_wall.xml.47	0.0827574482677
place_ladder_near_wall.xml.48	0.0827574482677
fetch_an_object.xml.43	0.0825669485203
going to a funeral.new.xml.23	0.0824283209012
getting a hair cut.new.xml.81	0.0823080034216
secure_all_exits.xml.20	0.0819890382133
playing tennis.new.xml.34	0.0819506018531
pick_up_dishes.xml.10	0.0819301357194
going bowling.new.xml.11	0.0813056385041
going bowling.new.xml.73	0.0812867207264
taking a driving lesson.new.xml.89	0.081263163836
paying with a credit card.new.xml.28	0.0811802443849
make_fresh_orange_juice.xml.1	0.0811388475311
going bowling.new.xml.7	0.0809936221248
vacuum_the_carpet.xml.20	0.0806024032801
